experiment_id,canonical_name,family,date,parent_baseline,change,model_family,validation_protocol,comparison_class,cv_score,delta_cv,folds_positive,folds_total,lb_score,runtime,status,evidence_strength,artifacts,duplicate_of,compatible_tags,notes,namespace,local_id,source_family,train_construction,features,target,folds,seeds,hyperparameters,cv_score_numeric,cv_score_report,per_fold_cv,submission,outcome_bucket,relation_type,raw_compatible_tags,reproducibility_status,facts,interpretation,confounders,conflicts,source_report,source_origin,report_sha256,machine_audit_id
team_b_core:EXP-016,Core leaves31 on calibrated baseline,calibration_and_postprocessing,2026-08-13,team_b_core:EXP-015,num_leaves63 to31,LightGBM plus delta-0.17,folds1-2 decision mean; fold3 diagnostic,team_b_core:two_fold_decision_mean_with_fold3_diagnostic,1.708734,-3e-06,1,2,unknown,unknown,rejected,primary_report_only,"[""code rolled back; no machine artifacts""]",unknown,"[""changes_model"",""changes_postprocessing"",""nested_modification""]",Parent calibration later failed LB transfer.,team_b_core,EXP-016,hyperparameter_tuning,EXP-015 fold construction retained; only tree leaf count changed,same baseline feature set,baseline log1p future-GMV target with CALIBRATION_DELTA=-0.17 at prediction,folds 1-2 decision; fold3 diagnostic,src/config.py; numeric value not stated in report,LightGBM num_leaves=31; CALIBRATION_DELTA=-0.17; other exact parameters not restated,1.708734,1.708734,"decision=[1.675483,1.741984]; diagnostic=1.745577",none,negative,canonical,"[""changes_model"",""hyperparameter_sweep"",""nested_modification""]",low,"{""primary_report"":""Practically identical to EXP-015.""}","{""primary_report"":""Rejected below threshold.""}",Parent calibration later failed LB transfer.,"[""unknown""]",experiments/team_b_core/exp_016_num_leaves31.md,origin/team-b-B2,bb6306ce55b68617023a8dc117e2170c29137c0fcd2de73abb82e049e22cf75d,unknown
team_b_core:EXP-017,Core min-leaf50 on calibrated baseline,calibration_and_postprocessing,2026-08-13,team_b_core:EXP-015,min_data_in_leaf100 to50,LightGBM plus delta-0.17,folds1-2 decision mean; fold3 diagnostic,team_b_core:two_fold_decision_mean_with_fold3_diagnostic,1.708632,-0.000105,1,2,unknown,unknown,rejected_below_gate,primary_report_only,"[""code rolled back; no machine artifacts""]",unknown,"[""changes_model"",""changes_postprocessing"",""nested_modification""]",Parent calibration has LB transfer failure.,team_b_core,EXP-017,hyperparameter_tuning,EXP-015 fold construction retained; only minimum leaf size changed,same baseline feature set,baseline log1p future-GMV target with CALIBRATION_DELTA=-0.17 at prediction,folds 1-2 decision; fold3 diagnostic,src/config.py; numeric value not stated in report,LightGBM min_data_in_leaf=50; CALIBRATION_DELTA=-0.17; other exact parameters not restated,1.708632,1.708632,"decision=[1.675182,1.742082]; diagnostic=1.746053",none,negative,canonical,"[""changes_model"",""hyperparameter_sweep"",""nested_modification""]",low,"{""primary_report"":""Small mean gain; second and diagnostic folds worsened.""}","{""primary_report"":""Rejected below threshold.""}",Parent calibration has LB transfer failure.,"[""unknown""]",experiments/team_b_core/exp_017_min_leaf50.md,origin/team-b-B2,e3f171c7d65bceac5c6b2f025adfcfbcb5fe847b4a5e17fac0c892e39db1bd13,unknown
team_b_core:EXP-018,Core min-leaf300 on calibrated baseline,calibration_and_postprocessing,2026-08-13,team_b_core:EXP-015,min_data_in_leaf100 to300,LightGBM plus delta-0.17,folds1-2 decision mean; fold3 diagnostic,team_b_core:two_fold_decision_mean_with_fold3_diagnostic,1.708783,4.6e-05,0,2,unknown,unknown,rejected,primary_report_only,"[""code rolled back; no machine artifacts""]",unknown,"[""changes_model"",""changes_postprocessing"",""nested_modification""]",Parent calibration has LB transfer failure.,team_b_core,EXP-018,hyperparameter_tuning,EXP-015 fold construction retained; only minimum leaf size changed,same baseline feature set,baseline log1p future-GMV target with CALIBRATION_DELTA=-0.17 at prediction,folds 1-2 decision; fold3 diagnostic,src/config.py; numeric value not stated in report,LightGBM min_data_in_leaf=300; CALIBRATION_DELTA=-0.17; other exact parameters not restated,1.708783,1.708783,"decision=[1.675569,1.741998]; diagnostic=1.745498",none,negative,canonical,"[""changes_model"",""hyperparameter_sweep"",""nested_modification""]",low,"{""primary_report"":""Two-fold mean worsened 0.000046; diagnostic fold slightly improved.""}","{""primary_report"":""Rejected.""}",Parent calibration has LB transfer failure.,"[""unknown""]",experiments/team_b_core/exp_018_min_leaf300.md,origin/team-b-B2,73ecfc771f66f22e5b7d43fb35d38c1788235578ed21ea2e0437c5a3cc4e3411,unknown
team_b_core:EXP-019,Core leaves127 on calibrated baseline,calibration_and_postprocessing,2026-08-13,team_b_core:EXP-015,num_leaves63 to127,LightGBM plus delta-0.17,folds1-2 decision mean; fold3 diagnostic,team_b_core:two_fold_decision_mean_with_fold3_diagnostic,1.709231,0.000494,0,2,unknown,unknown,rejected,primary_report_only,"[""code rolled back; no machine artifacts""]",unknown,"[""changes_model"",""changes_postprocessing"",""nested_modification""]",Parent calibration has LB transfer failure.,team_b_core,EXP-019,hyperparameter_tuning,EXP-015 fold construction retained; only tree leaf count changed,same baseline feature set,baseline log1p future-GMV target with CALIBRATION_DELTA=-0.17 at prediction,folds 1-2 decision; fold3 diagnostic,src/config.py; numeric value not stated in report,LightGBM num_leaves=127; CALIBRATION_DELTA=-0.17; other exact parameters not restated,1.709231,1.709231,"decision=[1.676099,1.742363]; diagnostic=1.746190",none,negative,canonical,"[""changes_model"",""hyperparameter_sweep"",""nested_modification""]",low,"{""primary_report"":""Both decision folds worsened.""}","{""primary_report"":""Rejected.""}",Parent calibration has LB transfer failure.,"[""unknown""]",experiments/team_b_core/exp_019_num_leaves127.md,origin/team-b-B2,ce725f69d8eeaae4b771bc25226a95c85cbd12052518e30cf4a5c7a63db1b35f,unknown
team_b_core:EXP-020,Core learning-rate0.03,tabular_models_and_feature_engineering,2026-08-13,team_b_core:EXP-015,learning_rate0.05 to0.03,LightGBM plus delta-0.17,folds1-2 decision mean; fold3 diagnostic,team_b_core:two_fold_decision_mean_with_fold3_diagnostic,1.708634,-0.000103,1,2,unknown,unknown,rejected_below_gate,primary_report_only,"[""code rolled back; no machine artifacts""]",unknown,"[""changes_model"",""changes_representation"",""nested_modification""]",Parent calibration has LB transfer failure.,team_b_core,EXP-020,hyperparameter_tuning,EXP-015 fold construction retained; only learning rate changed,same baseline feature set,baseline log1p future-GMV target with CALIBRATION_DELTA=-0.17 at prediction,folds 1-2 decision; fold3 diagnostic,src/config.py; numeric value not stated in report,LightGBM learning_rate=0.03; CALIBRATION_DELTA=-0.17; other exact parameters not restated,1.708634,1.708634,"decision=[1.675434,1.741833]; diagnostic=1.745412",none,negative,canonical,"[""changes_model"",""hyperparameter_sweep"",""nested_modification""]",low,"{""primary_report"":""Small mean gain below threshold.""}","{""primary_report"":""Rejected.""}",Parent calibration has LB transfer failure.,"[""unknown""]",experiments/team_b_core/exp_020_lr003.md,origin/team-b-B2,b7695ba610233f452f3ccca8899c651c7c378c673c9eacea3a35de6368be55d6,unknown
team_b_core:EXP-021,Core G15 combo,tabular_models_and_feature_engineering,2026-08-13,team_b_core:EXP-015,lr0.03+leaves31+minleaf50 combination,LightGBM plus delta-0.17,folds1-2 decision mean; fold3 diagnostic,team_b_core:two_fold_decision_mean_with_fold3_diagnostic,1.708309,-0.000428,2,2,unknown,unknown,rejected_below_gate,primary_report_only,"[""code rolled back; no machine artifacts""]",unknown,"[""changes_model"",""changes_representation"",""nested_modification""]",Parent calibration failed LB transfer; grid selection on same folds.,team_b_core,EXP-021,hyperparameter_tuning,EXP-015 fold construction retained; one combined parameter point tested,same baseline feature set,baseline log1p future-GMV target with CALIBRATION_DELTA=-0.17 at prediction,folds 1-2 decision; fold3 diagnostic,src/config.py; numeric value not stated in report,"LightGBM learning_rate=0.03, num_leaves=31, min_data_in_leaf=50; CALIBRATION_DELTA=-0.17",1.708309,1.708309,"decision=[1.674992,1.741626]; diagnostic=1.745317",none,negative,canonical,"[""changes_model"",""hyperparameter_sweep"",""nested_modification""]",low,"{""primary_report"":""Best G15 tuning point improved both decision folds by aggregate 0.000428.""}","{""primary_report"":""Rejected below strict threshold.""}",Parent calibration failed LB transfer; grid selection on same folds.,"[""unknown""]",experiments/team_b_core/exp_021_g15_combo.md,origin/team-b-B2,ee579b4646b42241817a19fe5623fc4c57b9dbafc36d6a1356a514261f41cc7b,unknown
team_b_core:EXP-022,Core classifier-probability feature,target_distribution_and_decomposition,2026-08-13,team_b_core:EXP-015,feed in-sample P(y>0) as feature to direct regressor,LightGBM classifier+regressor,folds1-2 decision mean; fold3 diagnostic,team_b_core:two_fold_decision_mean_with_fold3_diagnostic,1.71155,0.002813,0,2,unknown,unknown,rejected,primary_report_only,"[""code rolled back; no machine artifacts""]",unknown,"[""changes_model"",""changes_representation"",""changes_target"",""mutually_exclusive""]",Report calls probability in-sample; leakage/control details not machine-verifiable.,team_b_core,EXP-022,zero_modeling,baseline folds; classifier fitted first and its positive-class probability supplied to the ordinary regressor,baseline features plus in-sample cls_positive_prob generated by the classifier,classifier target y>0; regressor target baseline log1p future GMV; CALIBRATION_DELTA=-0.17,folds 1-2 decision; fold3 diagnostic,src/config.py; numeric value not stated in report,LightGBM classifier plus baseline LightGBM regressor; CALIBRATION_DELTA=-0.17; exact model parameters not restated,1.71155,1.71155,"decision=[1.677786,1.745313]; diagnostic=1.749852",none,negative,canonical,"[""changes_model"",""changes_representation"",""mutually_exclusive""]",low,"{""primary_report"":""Both decision folds worsened versus EXP-015.""}","{""primary_report"":""Rejected.""}",Report calls probability in-sample; leakage/control details not machine-verifiable.,"[""unknown""]",experiments/team_b_core/exp_022_classifier_feature.md,origin/team-b-B2,9ad42dc1f38c501f2b7c0dd609f7b51ddad50fcc77ac318eac29e6ca04301a2c,unknown
team_b_core:EXP-023,Core CatBoost blend diagnostic,validation_reproducibility_and_diagnostics,2026-08-13,team_b_core:EXP-015,blend calibrated LightGBM with CatBoost in log space,LightGBM+CatBoost ensemble,two decision folds only; inline diagnostic,team_b_core:two_fold_decision_mean_with_fold3_diagnostic,1.707779,-0.000958,2,2,unknown,unknown,rejected_below_gate,primary_report_only,"[""inline calculation; no machine artifacts""]",unknown,"[""changes_ensemble"",""changes_model"",""changes_postprocessing"",""potentially_additive""]",Blend weight selected on same two folds.,team_b_core,EXP-023,ensembles,inline diagnostic on cached fold datasets; CatBoost and EXP-015 LightGBM predictions blended in log space,same cached baseline feature set; no new feature group stated,log1p future GMV for both regressors; expm1 after log-space blend,folds 1-2 only; fold3 not run,src/config.py; numeric value not stated in report,"CatBoostRegressor depth=6, learning_rate=0.05, iterations=2000, early stopping=200; CatBoost delta=-0.16; best LightGBM weight=0.5",1.707779,1.707779,"[1.674957,1.7406]",none,negative,canonical,"[""changes_model"",""changes_ensemble"",""potentially_additive""]",low; no script/output,"{""primary_report"":""Two-fold gain 0.000958; CatBoost alone mean 1.708933.""}","{""primary_report"":""Rejected below threshold.""}",Blend weight selected on same two folds.,"[""unknown""]",experiments/team_b_core/exp_023_catboost_blend.md,origin/team-b-B2,c5505f729ed7a32a9ec58123469325edfcf2ddffcf44e485883b737d62d460ce,unknown
team_b_core:EXP-024,Core post-G14 diagnostics,validation_reproducibility_and_diagnostics,2026-08-13,team_b_core:EXP-015,"segmented calibration, naive/XGBoost blends, low-prediction thresholds",multiple inline postprocessors/ensembles,two decision folds; multi-arm inline diagnostic,team_b_core:two_fold_decision_mean_with_fold3_diagnostic,best XGBoost blend=1.708145; segmented rec=1.708621; w365 decile=1.708509; baseline=1.708737,-0.000592,2,2,unknown,unknown,rejected_below_gate,primary_report_only,"[""inline calculations; no machine artifacts""]",unknown,"[""changes_ensemble"",""changes_postprocessing""]",Best-of-many post-hoc arm; no saved output.,team_b_core,EXP-024,postprocessing_and_ensembles,inline diagnostics on cached EXP-015 fold datasets; no training-pipeline code change,"EXP-015 baseline features; diagnostics use rec_buy segmentation, w365_gmv deciles, naive30/naive90 predictions, and an XGBoost prediction component",baseline log1p future-GMV endpoint with alternative calibration/blend/threshold postprocessing,folds 1-2,src/config.py; numeric value not stated in report,"XGBoost max_depth=6, learning_rate=0.05, n_estimators=2000, hist tree method; accepted LightGBM CALIBRATION_DELTA=-0.17",unknown,best XGBoost blend=1.708145; segmented rec=1.708621; w365 decile=1.708509; baseline=1.708737,"XGBoost=[1.674912,1.741379]",none,negative,canonical,"[""changes_postprocessing"",""changes_ensemble"",""multi_arm""]",low,"{""primary_report"":""Best of several diagnostics improved by 0.000592; naive blends selected weight1 and threshold selected zero.""}","{""primary_report"":""Rejected as noise-scale progress.""}",Best-of-many post-hoc arm; no saved output.,"[""unknown""]",experiments/team_b_core/exp_024_post_g14_diagnostics.md,origin/team-b-B2,3d3ded74f3b8472cb53b68c79b8f166505af4d513045867027f5afe971a0c0bc,unknown
team_b_core:EXP-025,Core funnel features,target_distribution_and_decomposition,2026-08-13,team_b_core:EXP-015,add search-cart-order funnel rates and success-day features,LightGBM plus delta-0.17,folds1-2 decision mean; fold3 diagnostic,team_b_core:two_fold_decision_mean_with_fold3_diagnostic,1.708564,-0.000173,1,2,unknown,unknown,rejected_below_gate,primary_report_only,"[""code rolled back; no machine artifacts""]",unknown,"[""changes_representation"",""changes_target"",""potentially_additive""]",Parent calibration failed LB transfer.,team_b_core,EXP-025,feature_engineering,EXP-015 single-cutoff construction explicitly retained,"EXP-015 baseline plus funnel_* over 30/90/all: search-to-cart and search-to-order conversions, cart-to-order rate, days with successful search-to-cart/search-to-order",baseline log1p future-GMV target with CALIBRATION_DELTA=-0.17,folds 1-2 decision; fold3 diagnostic,src/config.py; numeric value not stated in report,LightGBM EXP-015; CALIBRATION_DELTA=-0.17; exact remaining parameters not restated,1.708564,1.708564,"decision=[1.675062,1.742066]; diagnostic=1.745565",none,negative,canonical,"[""changes_representation"",""potentially_additive_tested_negative""]",low,"{""primary_report"":""Small two-fold mean gain, second fold worse.""}","{""primary_report"":""Rejected below threshold.""}",Parent calibration failed LB transfer.,"[""unknown""]",experiments/team_b_core/exp_025_funnel.md,origin/team-b-B2,4688b6b060baa1ce43cb0fe6a7b3601bb322643352414bbffa09c2fed7177ddc,unknown
