component_id,experiment_association,model_family,oof_artifacts,test_artifacts,model_artifacts,artifact_count,schema_or_arrays,sha256,pairing_status,duplicate_note,validation_protocol,ensemble_readiness
SEQ-D3A-G2-BASE-S44-V0904,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-D3A-G2-BASE-S44-V0904.npz,unknown,artifacts/model_SEQ-D3A-G2-BASE-S44-V0904.pt,2,"arrays=user_id:(188518,):int64|cutoff:(188518,):<U10|z:(188518,):float32|y:(188518,):float32;unknown",e74c6139f18ac8cc9d06c4eb615f1b76916b384e92ec866bd349f3d17401396f;87e8de1734d6f258b773800f8452ca7de160345c6f3236857daccb7ce15bfe9d,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-D3A-G2-BASE-S44-V0918,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-D3A-G2-BASE-S44-V0918.npz,unknown,artifacts/model_SEQ-D3A-G2-BASE-S44-V0918.pt,2,"arrays=user_id:(191025,):int64|cutoff:(191025,):<U10|z:(191025,):float32|y:(191025,):float32;unknown",f90bd03ac333fee3c3cf5c809b6ab2c7ad3f7cd07b552462168c8e7679cc717e;327cacf5eb5c07a9fc75029f1fba0a0f5fea2b904fb26b0a552bce56fc175a58,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-D3A-G2-BASE-S44-V1002,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-D3A-G2-BASE-S44-V1002.npz,unknown,artifacts/model_SEQ-D3A-G2-BASE-S44-V1002.pt,2,"arrays=user_id:(193694,):int64|cutoff:(193694,):<U10|z:(193694,):float32|y:(193694,):float32;unknown",e5881792d9eed62b80a1f34658b6de2807f7fc9dd3065258acccaadbabf01c8b;f3569675ad5c0ae344c2e6b9f73f53aab8c579ba5f47bcb41f3df0291171b1ea,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-D3A-G2-BASE-S44-V1016,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-D3A-G2-BASE-S44-V1016.npz,unknown,artifacts/model_SEQ-D3A-G2-BASE-S44-V1016.pt,2,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32;unknown",35d57751fb9ca35799c2d1946802aa090fc488c8188d129ae8aa4a0bf88c03ae;f51b02a881e8ad49c9a40d50b81adb546ff10dd418456aab2e34b912821ceb14,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-D3A-G2-S44,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-D3A-G2-S44.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",b9a033b17d49e9f4fd88965c676b99e90bed46f05608748d58a287433e9b0220,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-D3A-G2-S44-V0904,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-D3A-G2-S44-V0904.npz,unknown,artifacts/model_SEQ-D3A-G2-S44-V0904.pt,2,"arrays=user_id:(188518,):int64|cutoff:(188518,):<U10|z:(188518,):float32|y:(188518,):float32;unknown",12e1ea89acdb4a39007107f3582f75c954f29584e8fa3dc2419715b037651a9a;04ac79ee2db9fad52f15d654356921c72520eb3ccec0bc8dc2581dfd9cc42585,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-D3A-G2-S44-V0918,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-D3A-G2-S44-V0918.npz,unknown,artifacts/model_SEQ-D3A-G2-S44-V0918.pt,2,"arrays=user_id:(191025,):int64|cutoff:(191025,):<U10|z:(191025,):float32|y:(191025,):float32;unknown",0fec260a54f2011030a662a883a250c4c3e55dbfb7c1923fe588ab354d39ec4c;d68f5a74752ae339ec44311d5db931d69fea6c6b361c7e429d6515c5bdcc79ac,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-D3A-G2-S44-V1002,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-D3A-G2-S44-V1002.npz,unknown,artifacts/model_SEQ-D3A-G2-S44-V1002.pt,2,"arrays=user_id:(193694,):int64|cutoff:(193694,):<U10|z:(193694,):float32|y:(193694,):float32;unknown",93d5aabb33a44359d54813cbd5cc72429a115dd6ee0ce0c0aebcfaa072333718;449a826d772754b9195c4756869db715d4b314c06028b0325ce35087ff7dd4e8,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-D3A-G2-S44-V1016,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-D3A-G2-S44-V1016.npz,unknown,artifacts/model_SEQ-D3A-G2-S44-V1016.pt,2,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32;unknown",d21bba8995b569ef954dc7a0cb3435d3850dea20b0dc564470162a8421e0c608;62587b39e08cd76f80add6ad2618d36d1c32acb98e781f152833b7193c8bc85c,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-D3A-S42,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-D3A-S42.npz,unknown,unknown,1,"arrays=user_id:(770616,):int64|cutoff:(770616,):<U10|z:(770616,):float32|y:(770616,):float32",d6ca23b5de24cb99f5d88404a40639325f5a769a9ae4585fad143bb595fa7173,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-D3A-S42-V0904,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-D3A-S42-V0904.npz,unknown,artifacts/model_SEQ-D3A-S42-V0904.pt,2,"arrays=user_id:(188518,):int64|cutoff:(188518,):<U10|z:(188518,):float32|y:(188518,):float32;unknown",a00d946c2595338278a460383e176cd21912023605339116370dae93a0bf2e23;c9d9a380da0dfcada77e6c536467d5f76382634da280dbc3697ab403a8d897c5,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-D3A-S42-V0918,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-D3A-S42-V0918.npz,unknown,artifacts/model_SEQ-D3A-S42-V0918.pt,2,"arrays=user_id:(191025,):int64|cutoff:(191025,):<U10|z:(191025,):float32|y:(191025,):float32;unknown",654dd8c0a4cf3ee2acb2dda5feca62e01c768c9cfbdfe7b68ff61fdc91ef2da3;eca5d30d860e7407fccdc0a56aae8bb6b2de9190dad589c649b68fa6f874d263,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-D3A-S42-V1002,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-D3A-S42-V1002.npz,unknown,artifacts/model_SEQ-D3A-S42-V1002.pt,2,"arrays=user_id:(193694,):int64|cutoff:(193694,):<U10|z:(193694,):float32|y:(193694,):float32;unknown",9b55469d1deb4d84b73ee20ee69e07356fb427266b6701024c907b1715851f99;c2b7251423321c802ff1b36255315f9e6d222be155181417ef9bb56bc0db206d,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-D3A-S42-V1016,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-D3A-S42-V1016.npz,unknown,artifacts/model_SEQ-D3A-S42-V1016.pt,2,"arrays=user_id:(197379,):int64|cutoff:(197379,):<U10|z:(197379,):float32|y:(197379,):float32;unknown",dc48c442a593139c1c3078dff66b66c84267062706b98552ac40944c6f6adc92;2c093e461e4e5c058a57275012e33d64a215fb859b97b59f4fd308feb5711b67,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-D3A-S43-V0918,component_family:seq;team_a:exp_025,seq,artifacts/oof_SEQ-D3A-S43-V0918.npz,unknown,artifacts/model_SEQ-D3A-S43-V0918.pt,2,"arrays=user_id:(191025,):int64|cutoff:(191025,):<U10|z:(191025,):float32|y:(191025,):float32;unknown",e41e515cd0348eeee36589ea5129455da1a696e7a185dd84bd2c1eaf21985805;c6b6662a8b0fe87369174bec766cbd8da880dfb7bf87a519ec6a4e05422dd9c8,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-S43-FULL,component_family:seq;team_a:exp_025,seq,unknown,artifacts/ztest_SEQ-S43-FULL.npy,unknown,1,"array=ztest_SEQ-S43-FULL:(250000,):float64",a8ecf55f78148417b31fee54588f8481d0ce14ad550912fddb0627c97f2b14d6,test_only,unknown,unknown,potential_component_only_not_a_recommendation
SEQ-S44-FULL,component_family:seq;team_a:exp_025,seq,unknown,artifacts/ztest_SEQ-S44-FULL.npy,unknown,1,"array=ztest_SEQ-S44-FULL:(250000,):float64",632ccafbbb380c85cff71d1d1a588ab854d614a7263b7212c4afb5463263bf3a,test_only,unknown,unknown,potential_component_only_not_a_recommendation
TIER-A-DIRECT-AVG3-R300,unknown,unknown,unknown,artifacts/ztest_TIER-A-DIRECT-AVG3-R300.npy,unknown,1,"array=ztest_TIER-A-DIRECT-AVG3-R300:(250000,):float64",5379cacdb75e9c7aa50a8ae84b2e2ca994346447e290d556353887730333bbab,test_only,unknown,unknown,potential_component_only_not_a_recommendation
ZERO2D_DIST,component_family:zero,zero,unknown,artifacts/ZERO2D_DIST_test.npz,unknown,1,"arrays=user_id:(250000,):int64|p0:(250000,):float64|p_act:(250000,):float64|z:(250000,):float64|z_ref:(250000,):float64|centroids:(16,):float64|max_abs_dz:():float64|mean_abs_dz:():float64|rmse_dz:():float64|correlation_z:():float64|mean_z:():float64|mean_z_ref:():float64|reference_reproduced:():bool|rounds:():int64|cuts:(29,):<U10|runtime_s:():float64",ef3e528caa84a20c3a820a3fe4cbaccd455cbfc7e6175981d2d512538fd83e85,test_only,unknown,unknown,potential_component_only_not_a_recommendation
ZERO2D_SHRINK,component_family:zero,zero,unknown,artifacts/ZERO2D_SHRINK_test.npz;artifacts/ztest_ZERO2D_SHRINK.npy,unknown,2,"array=ztest_ZERO2D_SHRINK:(250000,):float64;arrays=user_id:(250000,):int64|p0:(250000,):float64|amount_bin:(250000,):int8|p0_bin:(250000,):int8|correction:(250000,):float64|z_final:(250000,):float64|eta:():float64|p0_edges:(4,):float64",0fa795b4c5a6be5cb0c720824d1a7bef5581c82fddac709903cf9f66c3f3df8e;af90df1b4cefd5d5fc382cf643f581e0f52ecc8a6fcd70e6e523d976c195016b,test_only,unknown,unknown,potential_component_only_not_a_recommendation
aligned,team_a:exp_053,unknown,artifacts/RESDISC_053/aligned_oof.parquet,unknown,unknown,1,rows=770616;row_groups=8;columns=cutoff|user_id|fold|y_true|z_cap|z_unc|z_dist|z_etx_avg3|z_seq_avg3|z_strong_raw|z_strong_calibrated|r_strong|loss_strong|adv_etx_vs_seq|adv_neural_vs_tabular|winner_etx|p0_dist|p_act_dist|past_residual_0904|z_etx_s42|z_etx_s43|z_etx_s44|z_seq_s42|z_seq_s43|z_seq_s44|z_d3a_avg3|z_ridge|z_full_etx|z_full_seq|z_tab_raw|z_neural_raw|w7_days_present|w7_days_search|w7_days_cat|w7_days_buy|w7_days_cart|w7_days_presence_only|w7_searches|w7_carts|w7_orders|w7_gmv|w7_gmv_cat|w7_gmv_max|w7_lgmv_mean|w7_lgmv_std|w14_days_present|w14_days_search|w14_days_cat|w14_days_buy|w14_days_cart|w14_days_presence_only|w14_searches|w14_carts|w14_orders|w14_gmv|w14_gmv_cat|w14_gmv_max|w14_lgmv_mean|w14_lgmv_std|w30_days_present|w30_days_search|w30_days_cat|w30_days_buy|w30_days_cart|w30_days_presence_only|w30_searches|w30_carts|w30_orders|w30_gmv|w30_gmv_cat|w30_gmv_max|w30_lgmv_mean|w30_lgmv_std|w60_days_present|w60_days_search|w60_days_cat|w60_days_buy|w60_days_cart|w60_days_presence_only|w60_searches|w60_carts|w60_orders|w60_gmv|w60_gmv_cat|w60_gmv_max|w60_lgmv_mean|w60_lgmv_std|w90_days_present|w90_days_search|w90_days_cat|w90_days_buy|w90_days_cart|w90_days_presence_only|w90_searches|w90_carts|w90_orders|w90_gmv|w90_gmv_cat|w90_gmv_max|w90_lgmv_mean|w90_lgmv_std|w180_days_present|w180_days_search|w180_days_cat|w180_days_buy|w180_days_cart|w180_days_presence_only|w180_searches|w180_carts|w180_orders|w180_gmv|w180_gmv_cat|w180_gmv_max|w180_lgmv_mean|w180_lgmv_std|w365_days_present|w365_days_search|w365_days_cat|w365_days_buy|w365_days_cart,40aa9719d4fd903467eceb5f7be5e5d19ce6a67e12856f523946e5fdcda0ed0a,oof_only,unknown,unknown,potential_component_only_not_a_recommendation
axes,component_family:seq;independent_anniversary:exp_058;independent_global_regime:exp_057;team_a:exp_025;team_a:exp_028,seq,unknown,research/strategies/results/SEQ3/test_axes.csv;linked_worktree/independent_anniversary/research/strategies/results/SEQ3/test_axes.csv;linked_worktree/independent_global_regime/research/strategies/results/SEQ3/test_axes.csv,unknown,3,"columns=pair,var,mean,std,pearson,spearman,p01,p05,p25,p50,p75,p95,p99,sh_010,sh_025,sh_050,exp_drmsle;columns=pair|var|mean|std|pearson|spearman|p01|p05|p25|p50|p75|p95|p99|sh_010|sh_025|sh_050|exp_drmsle",7b0795f4f54d237da870712440711b933964070b0acfadaacb3bce649a61760b;13cd0b64d976de5040086d19dafedea44f153b3273d2ba00d06ed37313880ea1;13cd0b64d976de5040086d19dafedea44f153b3273d2ba00d06ed37313880ea1,test_only,contains_exact_duplicate_artifacts,unknown,potential_component_only_not_a_recommendation
buyctrl_s42_aux_init,team_a:exp_045,unknown,unknown,unknown,artifacts/BUYCTRL_DET_EXP045/plans/buyctrl_s42_aux_init.pt,1,unknown,20c19986de4d7d73b6436428ef6495dc80867df8349c9f5d14312ac219b666ac,model_only,unknown,unknown,model_state_only
buyctrl_s43_aux_init,team_a:exp_045,unknown,unknown,unknown,artifacts/BUYCTRL_DET_EXP045/plans/buyctrl_s43_aux_init.pt,1,unknown,8f6c1e886af718dbaa38af979b545e0748d59bc470ca11bd00703d4f0aebba5b,model_only,unknown,unknown,model_state_only
buyctrl_s44_aux_init,team_a:exp_045,unknown,unknown,unknown,artifacts/BUYCTRL_DET_EXP045/plans/buyctrl_s44_aux_init.pt,1,unknown,090f4d9554bfc39d053c76008af6fad8a72f3b08d20816697a4ba1c7db679ebd,model_only,unknown,unknown,model_state_only
checkpoint_D1-behavior,independent_domain:exp_028,unknown,unknown,unknown,linked_worktree/independent_domain/artifacts/domain_01/checkpoint_D1-behavior.npz,1,"arrays=p:(1020616,):float32|prior:(1020616,):float32",5c813c694c9c87aacc8bdf60c763acc200f8ebe79dd258669e5c0c7d9422b260,model_only,unknown,unknown,model_state_only
checkpoint_D1-behavior_folds,independent_domain:exp_028,unknown,unknown,unknown,linked_worktree/independent_domain/artifacts/domain_01/checkpoint_D1-behavior_folds.csv,1,"columns=model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability",7f861ee3c634a9f4b3b8089dc71f6909b9f5c4fe3990e7b0cfac01afee09c27b,model_only,unknown,unknown,model_state_only
checkpoint_D1-behavior_importance,independent_domain:exp_028,unknown,unknown,unknown,linked_worktree/independent_domain/artifacts/domain_01/checkpoint_D1-behavior_importance.csv,1,"columns=model,feature,gain,split,gain_share",09d81caaf00b9e678d605b2a78d0e9b9b23c801ec0ff15a374855410facaf7c0,model_only,unknown,unknown,model_state_only
checkpoint_D1-depth-raw,independent_domain:exp_028,unknown,unknown,unknown,linked_worktree/independent_domain/artifacts/domain_01/checkpoint_D1-depth-raw.npz,1,"arrays=p:(1020616,):float32|prior:(1020616,):float32",58934c9217ca4b6a0cb2ae0e4e9ca30aba5cf53318de2d431761cd8d661da69c,model_only,unknown,unknown,model_state_only
checkpoint_D1-depth-raw_folds,independent_domain:exp_028,unknown,unknown,unknown,linked_worktree/independent_domain/artifacts/domain_01/checkpoint_D1-depth-raw_folds.csv,1,"columns=model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability",f089a20b651b4b7863bddf34a9c819522a4a59431b427b32e869ec55d0afae22,model_only,unknown,unknown,model_state_only
checkpoint_D1-depth-raw_importance,independent_domain:exp_028,unknown,unknown,unknown,linked_worktree/independent_domain/artifacts/domain_01/checkpoint_D1-depth-raw_importance.csv,1,"columns=model,feature,gain,split,gain_share",4b23d4fbf95ea8d82ee0ce33a80753ccc6eeb4c2479cd6ff1f4522f5a557ab16,model_only,unknown,unknown,model_state_only
checkpoint_D1-fixed-L180,independent_domain:exp_028,unknown,unknown,unknown,linked_worktree/independent_domain/artifacts/domain_01/checkpoint_D1-fixed-L180.npz,1,"arrays=p:(1020616,):float32|prior:(1020616,):float32",8aa72711a32318e78a4490a6a410344e38a724ee034cbe25f051df590b36c8c5,model_only,unknown,unknown,model_state_only
checkpoint_D1-fixed-L180_folds,independent_domain:exp_028,unknown,unknown,unknown,linked_worktree/independent_domain/artifacts/domain_01/checkpoint_D1-fixed-L180_folds.csv,1,"columns=model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability",3e707049ad963caa0df9bb8208d18878978623f5af95953e6bd252bd0b744023,model_only,unknown,unknown,model_state_only
checkpoint_D1-fixed-L180_importance,independent_domain:exp_028,unknown,unknown,unknown,linked_worktree/independent_domain/artifacts/domain_01/checkpoint_D1-fixed-L180_importance.csv,1,"columns=model,feature,gain,split,gain_share",519a89af9af11fcfc3cb43c2e47368c33efd0a2f6ac385d56160a026ba4078d2,model_only,unknown,unknown,model_state_only
checkpoint_D1-missingness,independent_domain:exp_028,unknown,unknown,unknown,linked_worktree/independent_domain/artifacts/domain_01/checkpoint_D1-missingness.npz,1,"arrays=p:(1020616,):float32|prior:(1020616,):float32",6d60d7b6fc303536c09a171db1d665ef6a02636ee4e8f62910925d61a0a1b5e2,model_only,unknown,unknown,model_state_only
checkpoint_D1-missingness_folds,independent_domain:exp_028,unknown,unknown,unknown,linked_worktree/independent_domain/artifacts/domain_01/checkpoint_D1-missingness_folds.csv,1,"columns=model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability",1c51e377809a182dcb3e8e50edcddc7eec5477e7ebaba19e335442ced4184143,model_only,unknown,unknown,model_state_only
checkpoint_D1-missingness_importance,independent_domain:exp_028,unknown,unknown,unknown,linked_worktree/independent_domain/artifacts/domain_01/checkpoint_D1-missingness_importance.csv,1,"columns=model,feature,gain,split,gain_share",022102dd9f3bca3e5e03291189627b33a8aa6f6c3352562054ee31b216570c07,model_only,unknown,unknown,model_state_only
checkpoint_D1-production,independent_domain:exp_028,unknown,unknown,unknown,linked_worktree/independent_domain/artifacts/domain_01/checkpoint_D1-production.npz,1,"arrays=p:(1020616,):float32|prior:(1020616,):float32",ea3a9f36c3d5c62f20f9935421205dd1a0c93da6b4605b26e68594c8def8fb46,model_only,unknown,unknown,model_state_only
checkpoint_D1-production_folds,independent_domain:exp_028,unknown,unknown,unknown,linked_worktree/independent_domain/artifacts/domain_01/checkpoint_D1-production_folds.csv,1,"columns=model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability",75c3d63ee29ff1aeb59ac0b7f82b7264cd67c8138e1abf83e3796d7160e44bd1,model_only,unknown,unknown,model_state_only
checkpoint_D1-production_importance,independent_domain:exp_028,unknown,unknown,unknown,linked_worktree/independent_domain/artifacts/domain_01/checkpoint_D1-production_importance.csv,1,"columns=model,feature,gain,split,gain_share",f3647bc760b3d83f52ddc1ed29b58f3db9f11b43055cbc8fe5c5cfd075123216,model_only,unknown,unknown,model_state_only
checkpoint_p07_early,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p07_early/checkpoint_p07_early.npz,1,"arrays=p:(240000,):float32|prior:(240000,):float32",5a5de86c4c07ea6c4c720d6b48473b1552625b102d2709d97eb42ab4ed0856cc,model_only,unknown,unknown,model_state_only
checkpoint_p07_early_folds,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p07_early/checkpoint_p07_early_folds.csv,1,"columns=model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability",3527bb735088e34604f041b07067431beb8e4747d0477bb81a498512204713aa,model_only,unknown,unknown,model_state_only
checkpoint_p07_early_importance,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p07_early/checkpoint_p07_early_importance.csv,1,"columns=model,feature,gain,split,gain_share",e7df64ebe73a641baed81fa5e2f90818636808130d86a94e44254c8b6bea2e57,model_only,unknown,unknown,model_state_only
checkpoint_p07_late,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p07_late/checkpoint_p07_late.npz,1,"arrays=p:(240000,):float32|prior:(240000,):float32",1ca50f55582e83cb59e4061fdb107c30a1059033c093855f79f3a78e5a899bbb,model_only,unknown,unknown,model_state_only
checkpoint_p07_late_folds,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p07_late/checkpoint_p07_late_folds.csv,1,"columns=model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability",564700675b76e4c0f5dbd5d98d943e23644f2949ab6229ab32620f10494fd334,model_only,unknown,unknown,model_state_only
checkpoint_p07_late_importance,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p07_late/checkpoint_p07_late_importance.csv,1,"columns=model,feature,gain,split,gain_share",44d64353582fa1c98733c884bdcab141827f869f2a095a7ad0e0e4dde9188c20,model_only,unknown,unknown,model_state_only
checkpoint_p07_mid,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p07_mid/checkpoint_p07_mid.npz,1,"arrays=p:(240000,):float32|prior:(240000,):float32",628ad6c09f7d26d20cfb9929949adbbe9bb6c8bb588a1b85bce41d0d3dd0358a,model_only,unknown,unknown,model_state_only
checkpoint_p07_mid_folds,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p07_mid/checkpoint_p07_mid_folds.csv,1,"columns=model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability",34749af3e5b12c62dca49b405f3e67d2ff00a26047032c675b3b0a1e78193db3,model_only,unknown,unknown,model_state_only
checkpoint_p07_mid_importance,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p07_mid/checkpoint_p07_mid_importance.csv,1,"columns=model,feature,gain,split,gain_share",23dadd6cdbe37b1e9df60899d63745e50d4e33201776e4ce497deef667bd883f,model_only,unknown,unknown,model_state_only
checkpoint_p105_max,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p105_max/checkpoint_p105_max.npz,1,"arrays=p:(240000,):float32|prior:(240000,):float32",047474d1730056f888eee4f73a10729bcbd44c85d793b9bf97d33ea8ed8bae80,model_only,unknown,unknown,model_state_only
checkpoint_p105_max_folds,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p105_max/checkpoint_p105_max_folds.csv,1,"columns=model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability",f4d829955b1b69dd63866b9f9d517e5019c0987300b4c994ba395245cbed211b,model_only,unknown,unknown,model_state_only
checkpoint_p105_max_importance,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p105_max/checkpoint_p105_max_importance.csv,1,"columns=model,feature,gain,split,gain_share",bbb24d19557f15b61a919a4f2098693f372ef9052cf552848bad54d9c6afcd8d,model_only,unknown,unknown,model_state_only
checkpoint_p28_early,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p28_early/checkpoint_p28_early.npz,1,"arrays=p:(240000,):float32|prior:(240000,):float32",960c44901b8b4f359f28e9d56c4cf7bb058b720bfd3cba1738c363ad597792e2,model_only,unknown,unknown,model_state_only
checkpoint_p28_early_folds,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p28_early/checkpoint_p28_early_folds.csv,1,"columns=model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability",d8772d9595c76a1bbb86d60ce864b02652f0ef9f130db477875f42fd4ad51f46,model_only,unknown,unknown,model_state_only
checkpoint_p28_early_importance,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p28_early/checkpoint_p28_early_importance.csv,1,"columns=model,feature,gain,split,gain_share",0cfa09863cfdfebd454bb02a2d604161f9c4cf80e3c6ebc8c60f639aeaad62d8,model_only,unknown,unknown,model_state_only
checkpoint_p28_late,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p28_late/checkpoint_p28_late.npz,1,"arrays=p:(240000,):float32|prior:(240000,):float32",e23f3e2862aa876cf7a77301e28ea2d20e36ba601a82ecc09260784ec288534f,model_only,unknown,unknown,model_state_only
checkpoint_p28_late_folds,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p28_late/checkpoint_p28_late_folds.csv,1,"columns=model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability",8fa04c73c2bb6bd14949df92ecf176fc7e50542b96e62818ceab9e39a0431b4c,model_only,unknown,unknown,model_state_only
checkpoint_p28_late_importance,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p28_late/checkpoint_p28_late_importance.csv,1,"columns=model,feature,gain,split,gain_share",339699bc7379b7e6daaea10c31e31ddedeedca8751d916f2937fc75f1b348134,model_only,unknown,unknown,model_state_only
checkpoint_p28_mid,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p28_mid/checkpoint_p28_mid.npz,1,"arrays=p:(240000,):float32|prior:(240000,):float32",362f5d1ba65e40093797f3dad499c1ac4f7ffc780442c9e5510fec5526721c28,model_only,unknown,unknown,model_state_only
checkpoint_p28_mid_folds,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p28_mid/checkpoint_p28_mid_folds.csv,1,"columns=model,group_fold,train_n,train_positive_rate,n,positive_rate,roc_auc,pr_auc,logloss,brier,ece10,mean_probability",bcdd8e03a6bb58ca50f5570fb183a67ea3dd0b3a59f5f3921db21be7ce105529,model_only,unknown,unknown,model_state_only
checkpoint_p28_mid_importance,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p28_mid/checkpoint_p28_mid_importance.csv,1,"columns=model,feature,gain,split,gain_share",470aea0fc129089bf506dc167ea4c4fa34c9094a6e2317afa998b8213f49c015,model_only,unknown,unknown,model_state_only
checkpoint_p56_early,independent_calendar:exp_029,unknown,unknown,unknown,linked_worktree/independent_calendar/artifacts/calendar_placebo_01/p56_early/checkpoint_p56_early.npz,1,"arrays=p:(240000,):float32|prior:(240000,):float32",b1fb489d862d4deba5d8ca9a37e10813150868c880f22b251ced8eaf88207591,model_only,unknown,unknown,model_state_only
