"relative_path","size_bytes","sha256"
"research\rmsle_diagnostics\diagnostics\calibration_isotonic_ceiling.csv","203","9ee2372cef6e383073fb396af64774b14e06bad750536fbd30f3bcf0132f7e54"
"research\rmsle_diagnostics\diagnostics\calibration_temporal_safe.csv","358","81fd03b1de7016fe5cb97d9814625c1543af60c89fcf4c1530810d6c15f73fc8"
"research\rmsle_diagnostics\diagnostics\error_decomposition.csv","8438","f4061178c1ab631d2d64e1d465fe70433d9737e480d2ff01fe9867352b7e68e7"
"research\rmsle_diagnostics\diagnostics\fold_stability.csv","708","106f76a750dade72bfd6c884b33e000e239e22fe9c0fde03ef702c1cb8e98866"
"research\rmsle_diagnostics\diagnostics\inactivity_rules.csv","1942","d67b8368332ffcfa05790cb2ea021bc57b93b0d5aca11b8465dd57956e834bea"
"research\rmsle_diagnostics\diagnostics\murphy_decomposition.csv","338","5e4a0e9e150f44519bbed74d4f0d92e0b326aa9474c68e3e5b6b3c072d48aab4"
"research\rmsle_diagnostics\diagnostics\naive_baselines.csv","650","6fcc87bc7766b87b95fee33ec4636639033e146c89fa4964b818a40dbfa9fe05"
"research\rmsle_diagnostics\diagnostics\oracle_bounds.csv","299","d0f921ee3c81c10f7e81698317e75c792ebd46db38606a8852a00d95657029ef"
"research\rmsle_diagnostics\diagnostics\persistence.csv","116","93564d8b0b5aa7e7b8f7b2c89b5b26cb696b8d165af21df5c2ed9fe7d5558982"
"research\rmsle_diagnostics\diagnostics\residual_structure.csv","884","d7cec8c761f53cae4463b67f565b7e2c75c7aa817d87a4aac72fced70e49b015"
"research\rmsle_diagnostics\diagnostics\run.log","37649","f605b2757edbfcc728963853d4b69c17f7b4e39cf61a6d4396bd6f24135656bb"
"research\rmsle_diagnostics\diagnostics\test_shift.csv","974","b9fc9f8a92a16cc61a150556206c4aa71732df223abfd672154684364262fc99"
"research\rmsle_diagnostics\diagnostics\variance_split.csv","584","8a94cb105fd74e006046c7c252053563231fb1f388a549cfbe36e1207eefafbf"
"research\rmsle_diagnostics\diagnostics\zero_nonzero.csv","440","71a8e7912da67a129f78be1567077ecf88db36a7d969637dc1451adf01fa182c"
"research\rmsle_diagnostics\plots\calibration.png","70752","2282b64b661b90e06d5c972df1c713cc859a32a9d3d142dbac78ff8cde3a81ec"
"research\rmsle_diagnostics\plots\error_share.png","61743","21d5ee1d7d538b2bfaaa163c3c81990f8e5eeb201546e61aef622b4716055fab"
"research\rmsle_diagnostics\plots\fold_stability.png","93349","cbef95a9e4a426e18c7f5466eb62d36c92b49a90b8d34b83a2bb8af8b65afd9b"
"research\rmsle_diagnostics\plots\recency.png","65788","af23a51537a654e597daa6398f373757dfa91945ae437a49e1de2426f58260f1"
"research\strategies\STRATEGIES_INDEX.md","27538","bece22710b5da484ba1468159395e21a9e4c59630a184bccd581ad85d2554fda"
"research\strategies\STRATEGY_01_gap_axis_validation.md","14341","690db3cfff80495ae9db393ad9602fb7c625ab8a3e81c5fa3e4a028e8a8e9d40"
"research\strategies\STRATEGY_02_train_sample_design.md","13606","48faec39d45653575a86c140c47775a0a7a30d764f80f28943e30580af899523"
"research\strategies\STRATEGY_03_count_value_heads.md","15127","6cd4feb35a6b28af2f9c59816e214e3ac09a5906327e8772a9da2a8363a81cbd"
"research\strategies\STRATEGY_04_intensive_full_calendar.md","16850","879c193beada0390205ccdae286fe5386c0cfa228876df376a463f8a74079fdd"
"research\strategies\STRATEGY_05_capacity_seed_ensemble.md","13411","4edca21ea79622e7ed508fdde89e8713ab2ad1864b037c7ea65bd1611f29ee5b"
"research\strategies\STRATEGY_06_multi_target_ensemble.md","14271","0fd2675e9c2e87c02c572288aec4c4445f1251b1aa7cc2f2e6761dab5d0de35a"
"research\strategies\STRATEGY_07_catboost_diversity.md","11215","e5518cd262e88e02a9c10bc7ec6c55117c0bade32a58e545bd4161b0172f6e9d"
"research\strategies\STRATEGY_08_personal_time_features.md","15767","4c441718ff56e6065e42949f52ddcd998ac4ffad581e5d4562fd17e89d661a49"
"research\strategies\STRATEGY_09_propensity_weighting.md","14073","b125125c4083074f39a51736a1abdd0e4b0047990d3b62936dbac352404db7c8"
"research\strategies\STRATEGY_10_hdn_tcn_encoder.md","15667","5f19d931742e0d13f7baa3c64d613dcb9b10c5ed961f8fa32e0fabfe8db9dcd3"
"research\strategies\STRATEGY_11_orthogonal_weak_learners.md","12077","77b9cffb5d31526ecc639821e6b16086542a608dd6b406c4106c760de2bcad20"
"research\strategies\STRATEGY_12_seasonal_segment_reallocation.md","13859","20aefc8777f15dd23ffa85bf578972390305e85f72fb0d12c1d482ac26506c76"
"research\strategies\STRATEGY_13_etx_event_transformer.md","16822","94624f6290314914ff05be90259b15e41c6dc97df2b15b561b0182396d9bc5a2"
"research\strategies\results\tier_a_fixed_mix_oof.csv","360","53009f78d674a3c5261035315590d6ac8ed9c7afea70c97dea8f5f0377e48b75"
"research\strategies\results\TIER_A_REPORT.md","4438","354d853182a0c90d5702c3ee9d9151073e18893e2da876e59c9dbc682d8b87fe"
"research\strategies\results\AUTHORITATIVE_LATEST_AUDIT_20260825_160144\component_manifest.json","5040","7aa3887826b4070baba317d6a408cdc19406190a1b26093b0976e42a5c9c1dc2"
"research\strategies\results\AUTHORITATIVE_LATEST_AUDIT_20260825_160144\level_audit.csv","812","0ec1c633a323ea5b55c13bc2dad084fae98d81a432cb59bfbe880d5cb23bef57"
"research\strategies\results\AUTHORITATIVE_LATEST_AUDIT_20260825_160144\oof_status.json","2423","da064e2c72fff080e1be56cdd1d645abaf78629dcacc0de04fe6818cfce255b5"
"research\strategies\results\AUTHORITATIVE_LATEST_AUDIT_20260825_160144\reconstruction.json","3046","78a68adf8cc3e88b28afd96240bfa3e667e14b1470f8733fb55e3eb714cf8a15"
"research\strategies\results\AUTHORITATIVE_LATEST_AUDIT_20260825_160144\REPORT.md","3350","e15a8ba8156dcf3442e37e975db1a0822a95810853046c6c95c5631c9c02262e"
"research\strategies\results\AUTHORITATIVE_LATEST_AUDIT_20260825_160144\summary.json","1378","d7a38a60f32f215e4f45cc06c2d2633f7aba960aed9aff182b57b1c8b44dceea"
"research\strategies\results\AUTHORITATIVE_LATEST_AUDIT_20260825_160144\SUPERSEDED.md","311","db9695513e5acf910c4d5bfec348a8f447399eeb2eafc5768aec0db1a6c7e728"
"research\strategies\results\AUTHORITATIVE_LATEST_AUDIT_20260825_160144_V2\component_manifest.json","5040","7aa3887826b4070baba317d6a408cdc19406190a1b26093b0976e42a5c9c1dc2"
"research\strategies\results\AUTHORITATIVE_LATEST_AUDIT_20260825_160144_V2\level_audit.csv","812","0ec1c633a323ea5b55c13bc2dad084fae98d81a432cb59bfbe880d5cb23bef57"
"research\strategies\results\AUTHORITATIVE_LATEST_AUDIT_20260825_160144_V2\oof_status.json","2315","1f064718c70971be8a3d4290ef7437ef4fd23086a102f98f190e9b1e0768a965"
"research\strategies\results\AUTHORITATIVE_LATEST_AUDIT_20260825_160144_V2\reconstruction.json","3049","8c3f942ee93e1289deb9bb40f9c8d02aab9fb65155be773fc48a747ed2c60fff"
"research\strategies\results\AUTHORITATIVE_LATEST_AUDIT_20260825_160144_V2\REPORT.md","3350","e15a8ba8156dcf3442e37e975db1a0822a95810853046c6c95c5631c9c02262e"
"research\strategies\results\AUTHORITATIVE_LATEST_AUDIT_20260825_160144_V2\summary.json","1377","ecea3ecfcfc7a714f1605490e9186678a066c290656bed84aa22adabaf91a1d6"
"research\strategies\results\BLOCK4_SAF\alpha_curve.csv","1070","dd997c81135657edd69d5347d45c3aa8eeed36ae8121e29a2ab53ec052b9bc78"
"research\strategies\results\BLOCK4_SAF\audit.json","1856","67f0b7492c392340501edd657447396fee969c5517ad457f4d5096dc51d0c836"
"research\strategies\results\BLOCK4_SAF\config.json","8076","7014e90e79ddfc698a3b2432eb2ab9f645123ee5453ed2c07db03445ad637cec"
"research\strategies\results\BLOCK4_SAF\fold_20250904_train.json","2900","c3fce0001a96b1e5d9462f4d53c31f6930bc894de7694779293861db2459f2c4"
"research\strategies\results\BLOCK4_SAF\fold_20250918_train.json","3144","1bb21704005ddb5fd8805c7b6e808287652e23671bdd683a02a095ee04ea08a4"
"research\strategies\results\BLOCK4_SAF\fold_20251002_train.json","3388","a64d6789255bbb3724c4fb0db736cf2d9ad325f01991fe7bd332092a18c283ff"
"research\strategies\results\BLOCK4_SAF\fold_20251016_train.json","3632","6c26f54f25a3b8b0db2d4b81684800fe0213b0e195ea6357e450b5c53a75da5d"
"research\strategies\results\BLOCK4_SAF\fold_diagnostics.csv","1709","9610a2d7b2e2386d69a85171df352158ecafe276a28e27c77e661b3386b807f4"
"research\strategies\results\BLOCK4_SAF\production_train.json","4250","92c256c2bd44065bb945d8a3096f834ec077991ccaf116bd06d3bd3a84c6284c"
"research\strategies\results\BLOCK4_SAF\q_metrics.csv","306","c7fe9f2a27b99f6373281b97f36835fc5816a3c8b40d99130675a9c818c64927"
"research\strategies\results\BLOCK4_SAF\seed_control.csv","654","b3019f08613f7602b7142c5825ffbf98455900e64045c2f44b1fcfd66e9a15b0"
"research\strategies\results\BLOCK4_SAF\segments.csv","684","d3bdff3867a204ca441e7cfee2f5d7c038cd950411193d04f068442ffc6c5cf5"
"research\strategies\results\BLOCK4_SAF\summary.json","659","dbe993318b91170b51c6469da11af2b8cf6ad04e48f6245fdc47d25e84d35cad"
"research\strategies\results\BLOCK4_SAF\test_delta_segments.csv","1913","46a7eb4927b58911b1f9dbcc1ab128df1d80ac403c9a57e9481ad77aab1dab61"
"research\strategies\results\BLOCK4_SAF\test_regime.json","4732","2b8137505da7c2fd1ee04af9a9ebb1c286be6eae05f94bfce60124cb19520de0"
"research\strategies\results\BLOCK4_SAF\validation.json","16153","6753b4ca3fc15347d749d4c6efcdb3326b0b3c75fc77357c7199a2f3d0ecffdc"
"research\strategies\results\BTYD05_PROD_EXP050\fresh_parity_audit.json","4768","496b445462314ca33f512d89438816d78079bcd4775b572e33eef7bf3c6c92ce"
"research\strategies\results\BTYD05_PROD_EXP050\production_support.json","5592","7c0f934501a99e92b2e2f6041823af81baebd26eaa19b0e9d9c22d0b20a21e98"
"research\strategies\results\BTYD05_PROD_EXP050\summary.json","406","5ca059f6fa87cefff5924d34cbeefcda41decf70122eba808b8e1fd1d3f15cac"
"research\strategies\results\BTYD_DAY_BGNBD\artifact_manifest.json","8480","e8170d880a92a145e313b8765393e3082f4bc70cb0759d5e7b29b65e0405b2ab"
"research\strategies\results\BTYD_DAY_BGNBD\count_calibration.csv","20131","b1d6acbc13ad79a16d631de4cc6edfd3916b8e45b4239275c8c2be1b5c363a91"
"research\strategies\results\BTYD_DAY_BGNBD\count_metrics.csv","1007","e82f008e9c28fc7b464eb83da5ee07e6f489321f6be23e2b11a593a2d4347069"
"research\strategies\results\BTYD_DAY_BGNBD\fit_parameters.csv","1599","19f134484ad5f96adb9292561ef6c1856072dd6348f98462f1b97b3c27e412e3"
"research\strategies\results\BTYD_DAY_BGNBD\fixed_weight_curve.csv","1207","c907c3263d53c05045a4bccc57552b1638142481a44d56f5aa7dff4497d40b2e"
"research\strategies\results\BTYD_DAY_BGNBD\monetary_parameters.csv","1252","d8563f44fb0cbb3988f2f21388a363a35a516ab827ac48c557c084135fb700b3"
"research\strategies\results\BTYD_DAY_BGNBD\nested_lofo.csv","503","03612a7d40a279192cc702d69cb405247c3fbae85fb80ed95d3a7791dfb09416"
"research\strategies\results\BTYD_DAY_BGNBD\prediction_diagnostics.csv","657","d9accd27bc292383876d0fa84120566d9a8ca1cef57590dfde807df79bf2d244"
"research\strategies\results\BTYD_DAY_BGNBD\prediction_diagnostics.json","2265","2a2c70cd31332ad7abe0673da2003df7df814d30c7218e827b91897903dadb71"
"research\strategies\results\BTYD_DAY_BGNBD\segments.csv","4587","a0c08624d394da4265b4731e799252776636bb6457bbd61b462467389056a824"
"research\strategies\results\BTYD_DAY_BGNBD\standalone_metrics.json","4937","b215184bf9b0a4728bd20f1a926e85c01bf6025154df9b151d30c2348dc982d0"
"research\strategies\results\BTYD_DAY_BGNBD\summary.json","12776","884e4f423716e21a2923bc36091ac82b513c431274e2cfd3c8fa8cec58ff5468"
"research\strategies\results\BTYD_STABLE_EXP051\artifact_manifest.json","11117","39d0335b88d2cedc8bdb2d0d295afb738de56dbdf78307fd534f793b0113b6d7"
"research\strategies\results\BTYD_STABLE_EXP051\btyd_fit_details.json","11738","30a7330eebf0943a2cb72d37949f9cd3d823a3445ef4d37bf00033cf4ce152e3"
"research\strategies\results\BTYD_STABLE_EXP051\btyd_monetary.json","742","6c9752a2985503bbe5ee24b9848f0e02fa9a144097173202228ed47d258df4ae"
"research\strategies\results\BTYD_STABLE_EXP051\count_calibration.csv","20158","68c9d01e0a9732ec3c530305b78446fa337437fd5a4e3bbe43bf198253ee5063"
"research\strategies\results\BTYD_STABLE_EXP051\count_metrics.csv","1004","5503610a4d68cf635e861acdbc1b68750d50ef82f2e173177de8aeb0759a3b6c"
"research\strategies\results\BTYD_STABLE_EXP051\fit_parameters.csv","1611","d28a3a32f74be5e0a3a3d82bb7adf902ab8db38262dcc99807596a9e4d6c97ce"
"research\strategies\results\BTYD_STABLE_EXP051\fixed_weight_curve.csv","1210","ce1f2e91087a1419e4e7d33c240329f2000b83f83e633dbfe9202d2b96980d68"
"research\strategies\results\BTYD_STABLE_EXP051\fresh_parity_audit.json","4768","496b445462314ca33f512d89438816d78079bcd4775b572e33eef7bf3c6c92ce"
"research\strategies\results\BTYD_STABLE_EXP051\fresh_retrain_audit.json","2733","9096356e93957f02aa5ce0e30f90c8d0f5b8f23758289dec757ec01c8650507a"
"research\strategies\results\BTYD_STABLE_EXP051\monetary_parameters.csv","1252","d8563f44fb0cbb3988f2f21388a363a35a516ab827ac48c557c084135fb700b3"
"research\strategies\results\BTYD_STABLE_EXP051\nested_lofo.csv","504","8681e8b04668536e3ebba6f77a27dabd510fa7afd05a1da27b9f9d871becd3cf"
"research\strategies\results\BTYD_STABLE_EXP051\oof_predictive_stability.json","4559","7889a7892f3e3e04f462bdc55bad2e243cc5f5874f97e10570957041faa261c8"
"research\strategies\results\BTYD_STABLE_EXP051\prediction_diagnostics.csv","660","f24ffadbaf4b68a7bc35b5bbb20680179d56f0d201e334e334604050eac96c9f"
"research\strategies\results\BTYD_STABLE_EXP051\prediction_diagnostics.json","2265","1a20f3a1809b0a08015e4fa3f9b26b40b17b2e5d9ba8f76d1795b4012c3f5f21"
"research\strategies\results\BTYD_STABLE_EXP051\production_support.json","12409","24ea2386b4f045b66ae34999c6f3b4dc2b4386b7d0aa4883b3bcc48583b8000b"
"research\strategies\results\BTYD_STABLE_EXP051\segments.csv","4581","c5ce71166c8d2ce838acc705fb2e586d80082be2b607d7a4ae7b47b5a1389f9e"
"research\strategies\results\BTYD_STABLE_EXP051\source_hashes.json","417","6b5f9dcd72698690a32f1029e894466348d2e40d1f32f67a27c24035b15d0706"
"research\strategies\results\BTYD_STABLE_EXP051\standalone_metrics.json","4931","6fd8af4399f8c8b528b8059a6fe9c10d304a7db538af6122052750a28e9b415c"
"research\strategies\results\BTYD_STABLE_EXP051\submission_verification.json","1295","557b7dbef416023c2e366649e59e39964b9e935c31a4d5d881176b369983e594"
"research\strategies\results\BTYD_STABLE_EXP051\summary_oof.json","12770","bd087a52848cd55d0075c26cb64afc23542ab4879006691d816377bab9b267c7"
"research\strategies\results\BTYD_STABLE_EXP051\summary.json","2270","656de20b0a1718b22a6921212953e59f4b14366eda988ff688722d3562aab55f"
"research\strategies\results\BTYD_STABLE_EXP051\test_predictive_stability.json","982","b13e46d8ff42d6eb201fbe5275fe23d58a5fe8211bafef9492e647c8ecc58dac"
"research\strategies\results\BURST_GAP_EXP054\novelty_correlations.csv","22699","c8204ebbd2a8735c58e5153d889353a5b451f6462f88f3407a9fd540aeafa72b"
"research\strategies\results\BURST_GAP_EXP054\recipient_half_metrics.csv","554","588acb43387c7676e2d358360eee234969514316de6e33ca0e70af3bec5fcb9a"
"research\strategies\results\BURST_GAP_EXP054\REPORT.md","5647","0ecdb52ff3eb7ae1acb13ab6806a01fcb8968b5049dc0d2339e68da09cad812e"
"research\strategies\results\BURST_GAP_EXP054\residual_scale_selection.csv","1711","f4f5aa21706641f84fe34b6e19d6701035350f48a91856ca244ec24fe3b12b9a"
"research\strategies\results\BURST_GAP_EXP054\structural_statistics.csv","24223","4435fdc54ecfaa495ac2f9fb936568b3130c47dcaae2d2a01d127fd611608933"
"research\strategies\results\BURST_GAP_EXP054\within_stratum_diagnostics.csv","61265","38f442202f595ab236934718f6efc9406806fdf9786902624c5eadd9cf878e8c"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_baseline_manifest.json","4273","8f2d495055a31a6b2e9dbf54e6ae130d5629a3155efc84212c6abcc47030d7ba"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_channel_data_audit.json","29070","bab943323a7dd0dddc58c0d1d421c936196cfb564d64548bf4f23c381e67d90b"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_drift_segments.csv","16315","90ee78f6d8a738847495f8b08ea7b1faab1a1ecd4f74b2b07c4d70b67560d942"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_fold_channel_statistics.csv","2260","d92a89215276fc05ac980c365c4c1466daad5165caf62979cd4f23a6c463e4b4"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_oracle_lofo_cells.csv","27783","0f4c32abb5ada71c77e20557adf163254cd82a838246c819729bc61ccf8f40a7"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_oracle_lofo.json","3526","57aa496fc8655aa5bddc347b535b1312410cbaa53d216a1ded0b9bfa6c472787"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_pilot_model_manifest.json","113771","78b77d13d002cf61eb0e51e801dd052893367fde4307026caf07736641910d4d"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_pilot_segments.csv","2213","802550064e804406b6818c1e367d563b13b05f68c4b79505598293fd24e629ef"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_predictability.json","1303","73ad917cbaba0a7cffc75ff3d25cae6e09fe246adbfbb3a6578e3d796df86f30"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_preflight_verdict.json","5542","d6e11d2638b31ec12d5d0467cfa18eaee5e8f25fdea0ecfd6d74f5dfd8a06467"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_regime_confusion.csv","5177","d34f636a7e9436d83a0935bcc6b236964bb1aff18afec546e6f5d6b81842cfdf"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_residual_bins.csv","37291","b99d68b3d8c4467777bb01eb63ad9b93fe0601920e1ea522c100f02883f12247"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_residual_correlations.csv","7095","05d41741c6010fe09deae1ecf2dfcda438a7fac5e5594c025418cb83b7d3820d"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_residual_segments.csv","17439","0f8663fcb01f114b0ce8c8d00fb0cb0e867e1f47221741ed2973b4994f1299d3"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_standalone_and_residual.json","3541","aea8639240fcdcae29e382b36bb7c1ae8dbceb42a6efb66cbaa485d138a7b542"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_summary.json","21067","1a1c5abfd4f4a117de2703d2998640283850a8d4a87130c2e11591a710ffcf11"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_target_identity_audit.json","315","2bdfb40768336b9cd416f00138628870128c043eaaec5da3cbba2ec328dfa855"
"research\strategies\results\CHANNEL_SHAPLEY_SPLIT\CHANNEL_SHAPLEY_EXP052_two_sided_halves.csv","332","72320b143b5995ba55e811512db4ea63a6e1109a62448bdfeb1e5aa4be6d83ed"
"research\strategies\results\ETX1\check_test_etx.py","5498","d92115dcc83daeb782ac3671f417d3d9fe813f9f63f621369222172d5ee808bc"
"research\strategies\results\ETX1\cost_V1016.csv","153","2ab962d341f60669a4e6ae4e52377c5ee7697f02896583f9022d6bfd36a377ba"
"research\strategies\results\ETX1\diag.py","10760","65c563964aabc16f708e95568bc5c1b77672755c6516b9892968d09a794b3f36"
"research\strategies\results\ETX1\fold_V1016.csv","2787","98cc0f0ad950e7806c22b847fc63423f68282bb939dcbf2b8a77bbbba97bf595"
"research\strategies\results\ETX1\lofo_etx.py","6776","848ca546297f4c45e2e1e3159bb42ac87f7ce9e7f9eab8b95f47e1b2fd34cac2"
"research\strategies\results\ETX1\make_submission.sh","2070","18ee203f76d83ed774aed9d13f6b4b2d31d747c902640f16e768c30e58fd1277"
"research\strategies\results\ETX1\README.md","5939","44ca24239e4767f35468df680bd64a2b52290bb23b5e719627b909dd4c44ac0b"
"research\strategies\results\ETX1\register.py","4320","cd5c29769f63e953a7ef049558cdefcadbf78fd9494f2f3fa4c8be2674ada3cf"
"research\strategies\results\ETX1\run.sh","2100","1dcc158e9d0c4ced525463f30bc39e90b8596bccb872547e036ac487f5edfd03"
"research\strategies\results\ETX1\segments_V1016.csv","13547","6b3f04b803f190d595de72f6d71c8114c9b830b62d8b60806106a5f95dbc200d"
"research\strategies\results\ETX1\test_regime_by_activity.csv","238","101f2e4e705d5f7c3cc3e4e07d713b00005b5ea7853d759fa960fc143a28d11a"
"research\strategies\results\ETX1\test_regime_check.csv","665","29ac87eafb7850a449d61acfcd68aa308cc82307ead80c9defabc51f61a25e3f"
"research\strategies\results\ETX2\build_etx_avg.py","4746","a5def4c287b4fca5d615939da2084b5d994df00bf1955408421d23ee7a9d85fe"
"research\strategies\results\ETX2\check_test_etx2.py","5658","5ce82df667c5b022f0b70ad11abd1938be02392af1736c663f1a31fc5c125772"
"research\strategies\results\ETX2\common.py","4763","e6443d16bf8dc4d42ca807192d4648ed734dcaa1ae400a5f0ec0736c21076e26"
"research\strategies\results\ETX2\depth_dow_evidence.md","8003","064cfe3331441aa8ada3bf37cd5d8c4bd6a61dd1dba618a805d15b472f8a53c2"
"research\strategies\results\ETX2\depth_fix.py","8816","3d67a973e24234106e293178490bb24b6357ec2cdaf8dfe3fa5da53755f0a3af"
"research\strategies\results\ETX2\depth_static_ETX-01-S42-V0918.csv","655","3f2802e86ff3f7edfd8d1fe21c6c31ec2b482ce2bb383601b6d384f4c637964f"
"research\strategies\results\ETX2\depth_static_ETX-01-S42-V1002.csv","653","80a1f4c224f506dc67ca451fe1995b9a094ea1fb2146423b0b350ce977cdc093"
"research\strategies\results\ETX2\depth_static_ETX-01-S42-V1016.csv","935","4990114b966d3ce8ff8e76fccdceeceb5323929ba436e785708fde42ca73fd35"
"research\strategies\results\ETX2\lofo_slot.csv","2107","48b4abe6288826cce782884c6ac9e59b5c67e8458a4669571ba20c828394473f"
"research\strategies\results\ETX2\lofo2.py","7703","9f481cea8d9e6a0e6cead6cb393858846da69cc43a35e77eba72105b2f92017c"
"research\strategies\results\ETX2\make_submission.sh","2529","67f12fcf48d647f16b0eea2af056c6ac22e3501e5bc0b8ed203a9f2341cbdf4c"
"research\strategies\results\ETX2\pull_a10.sh","1626","67c9b44a5dceab826d40677eaee71cb3246dccbb663c6237ec7a83f7c231b558"
"research\strategies\results\ETX2\README.md","2449","8d17b7a8399a3f9f6c1411074bd8161ba8e01cb34c6c70b7cdf42bac97f8d1b8"
"research\strategies\results\ETX2\regime_pairs.csv","1311","fe8328e2d747b609b95da9ccc5315d01bbf75fa7f622bcdeb965a909914c92b2"
"research\strategies\results\ETX2\regime.py","12639","6f03e98bd5ee204d3f113e8391727046707db061efda3a0900f990cce1dfd613"
"research\strategies\results\ETX2\REPORT_STRONGEST_CURRENT.md","18359","7a4f0ee0561248c8ce48b61b395fcc2b177a91a2779e053387af8d5c98ff66e2"
"research\strategies\results\ETX2\run_a10.sh","2495","2aa8d633c8cf5248c70fa760fbecac499cab1b57c5d557f2cdf54bcfc9e7cb5e"
"research\strategies\results\ETX2\run_all.sh","1127","b3e56bed9b615121971e6b4319d61f9fcba935e2fd15eafb4976dfb68b447cb2"
"research\strategies\results\ETX2\run_local.sh","1429","53af0ca6260a9eec127e9af270efd62aac8994446fd40ec9768c3f067cf9c646"
"research\strategies\results\ETX2\segblend.py","10173","2257eaadf7681b168db68afbcb3a5f603a152e56a87a36be77fe2cb24f297be3"
"research\strategies\results\ETX2\summary.csv","854","dd1cc93a56daf60d587007410f49a8661c4698a96ba541b22c180c55fb718f1c"
"research\strategies\results\ETX2\summary.py","4371","69bbedc5e67c19302cf87f06c15bd0776025334f9a47e086bd7bae9c9d2546c4"
"research\strategies\results\EVENT_ORDER_EXP064\feature_correlations.csv","6576","d9dd3c1bb375f76171210738e9d8b5e4c5d7586ef8ca1ba09407e23abb7c68ba"
"research\strategies\results\EVENT_ORDER_EXP064\fold_metrics.csv","1052","044622a5cd1d744506c863dd82d5ccbaad8560936db94644f19f1ac090d98ed9"
"research\strategies\results\EVENT_ORDER_EXP064\HYPOTHESIS_CARD.md","3535","58bf99fb026fe5c523fbd9d9142d61bce7c0c96efc2ae857209b1a10fa4eb474"
"research\strategies\results\EVENT_ORDER_EXP064\leakage_alignment_shuffle_audit.json","3597","fdbe3356ed10b93974d80605ffbef00a44892de1b02bf82ef2cd686abf8a643d"
"research\strategies\results\EVENT_ORDER_EXP064\scale_curves.csv","7746","11967676403e4067340f88da02edf204af2742048094de732ee60b767b33442a"
"research\strategies\results\EVENT_ORDER_EXP064\segment_metrics.csv","3934","bba330af2a170db0117079b9145a8a9d1579d2c31e21c46afd72fc14e97345e2"
"research\strategies\results\EVENT_ORDER_EXP064\summary.json","2423","4ad55d3c693da57f12fb166048237b96bc64eced0649d6e066c5f9120be81f3d"
"research\strategies\results\FINAL_INTEGRATION_EXP065\component_pairwise_regime.csv","773","6a99a860e051919060e7857012eb83b94c1f38f04cc72ae102a48bb211196f6b"
"research\strategies\results\FINAL_INTEGRATION_EXP065\HYPOTHESIS_CARD.md","2512","2b9ac74aa42885081a71b305be27e7e4abfca99e69cd3c9cb383992f858a904c"
"research\strategies\results\FINAL_INTEGRATION_EXP065\manifest.json","9048","442ba96c2ed536d8e0684d2a4daad4aed0b444ea63ff72abbb441aa63ceae5e9"
"research\strategies\results\FINGERPRINT_EXP058\base_exact_replay.json","631","043129386a2b92b904b108c3b89b459d24391284f83979c47bf305674abc1271"
"research\strategies\results\FINGERPRINT_EXP058\cohort_diagnostics.csv","143943","d4df152c83925b817999955e7bba18d08b8717ffde69fbc2ca276ea0209abfc7"
"research\strategies\results\FINGERPRINT_EXP058\config.json","6419","8512cfd4c95b17064370a5408c741084c8462c9e625a55f1b848ddf899c9bd99"
"research\strategies\results\FINGERPRINT_EXP058\feature_importance.json","7904","71195a7806c4fb0cc7b8f08b3b924e1dcd28b0f37baf5c1f42b10ab98ca7c16e"
"research\strategies\results\FINGERPRINT_EXP058\fingerprint_manifest.json","7503","2ca64f910319ecf175763ba51589ad35a2c98e4df6ce3046577ab68fc38a30ce"
"research\strategies\results\FINGERPRINT_EXP058\integrity_full.json","2894","b6520087ec9e592b7eba074695af348e0d33c3ca483976b15f92ca0a6b3e3f34"
