source_path,artifact_type,experiment,description,git_repo,git_commit_if_known,used_by_final_solution,destination,sha256,status
C:\Users\Admin\Desktop\research_clean\reports\completeness_summary.json,UNKNOWN,,unknown: completeness_summary.json,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/reports/completeness_summary.json,485e8fffd4368051de213a2862ca9a13ad8738b8db4bf9a485b187d4b43ccbe5,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\research_clean\reports\REPOSITORY_RECONSTRUCTION.md,REPORT,,report: REPOSITORY_RECONSTRUCTION.md,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/reports/REPOSITORY_RECONSTRUCTION.md,eef559efa2aad61ea210a0aa6df532a6d7034ff1eaec9fab8794181ba4a4d823,FOUND
C:\Users\Admin\Desktop\research_clean\reports\source_unchanged_verification.json,UNKNOWN,,unknown: source_unchanged_verification.json,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/reports/source_unchanged_verification.json,348149c758898cd01213afb689465107231bd8b8ada5abe75f16ce4d50debc3b,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\research_clean\reports\START_HERE.md,REPORT,,report: START_HERE.md,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/reports/START_HERE.md,40734247b1c21ffc33e086f84e3856b88fd160fe640cc9af773fb9aa6db6dbc1,FOUND
C:\Users\Admin\Desktop\research_clean\reports\validation.json,UNKNOWN,,unknown: validation.json,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/reports/validation.json,77841ca07a8a3f99c673274e31a37749158aa2f7238ff083a531868b123f7609,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\research_clean\reports\VALIDATION.md,REPORT,,report: VALIDATION.md,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/reports/VALIDATION.md,53fe6e97050e57e372a90493112081c736f0b19a39d929411a10619559aed302,FOUND
C:\Users\Admin\Desktop\research_clean\submissions\audit.csv,REPORT,,report: audit.csv,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/submissions/audit.csv,091a2f1b574f08df7f8891cea0052645dfb2f44ae1a5d265183ee332ce0a1605,FOUND
C:\Users\Admin\Desktop\research_clean\submissions\inventory.csv,UNKNOWN,,unknown: inventory.csv,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/submissions/inventory.csv,5f1d81bf7facd9919241b092dee89fb65f66d049c0b56ac619040447388da8f9,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\research_clean\submissions\README.md,REPORT,,report: README.md,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/submissions/README.md,9f309b43542ad5b721cfb7bcdb099f20b89f9a02cc99631303de72ff5d40cd09,FOUND
C:\Users\Admin\Desktop\research_clean\submissions\registry.csv,UNKNOWN,,unknown: registry.csv,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/submissions/registry.csv,66a91140192332e4a81f6ff435e9ef76f0edeac142ca3862f6806815b9f1e170,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\research_clean\tools\analyze_cross_worktree_duplicates.py,REUSABLE_COMPONENT,,reusable component: analyze_cross_worktree_duplicates.py,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/tools/analyze_cross_worktree_duplicates.py,88996734ecdc52792655b1848e5ab9c463abf89786c868b8094991bdce13b9f7,FOUND
C:\Users\Admin\Desktop\research_clean\tools\analyze_inventory.py,REUSABLE_COMPONENT,,reusable component: analyze_inventory.py,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/tools/analyze_inventory.py,8a5e062843f438f2f20dd462c10dab8bb14d1705f82d581237090f63306600a1,FOUND
C:\Users\Admin\Desktop\research_clean\tools\audit_orphans.py,REPORT,,report: audit_orphans.py,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/tools/audit_orphans.py,70d0a36e52839c7e432397546f0c4e3a41106f3f49ed3bcb4096976628c1be1d,FOUND
C:\Users\Admin\Desktop\research_clean\tools\audit_submissions.py,REPORT,,report: audit_submissions.py,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/tools/audit_submissions.py,7cd2d8b5c07aef49a2bbc7b880be6d7b74207d8f33934284ee4b82722971d79e,FOUND
C:\Users\Admin\Desktop\research_clean\tools\build_inventory.py,REUSABLE_COMPONENT,,reusable component: build_inventory.py,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/tools/build_inventory.py,03c16ad662ae8eccf37ad80386a926e67a01e5b45110d0e729c83fd893309a78,FOUND
C:\Users\Admin\Desktop\research_clean\tools\build_registry.py,REUSABLE_COMPONENT,,reusable component: build_registry.py,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/tools/build_registry.py,acb1314c1ce1b7a2c3976fd37d13fd58749bd6c26e99bed6b0ce47d6a645409a,FOUND
C:\Users\Admin\Desktop\research_clean\tools\check_completeness.py,REUSABLE_COMPONENT,,reusable component: check_completeness.py,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/tools/check_completeness.py,78bb0e5d5018e8d136f2a399515d175541dd06cf17e0b482e3953930b465c739,FOUND
C:\Users\Admin\Desktop\research_clean\tools\extract_git_code.py,REUSABLE_COMPONENT,,reusable component: extract_git_code.py,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/tools/extract_git_code.py,a2d8399fe0d8e5aceca397209ff9978c89d05913c7f161a5ff83785c9ea3177c,FOUND
C:\Users\Admin\Desktop\research_clean\tools\extract_git_evidence.py,REUSABLE_COMPONENT,,reusable component: extract_git_evidence.py,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/tools/extract_git_evidence.py,5fe2f60b761788780db2a97e24b47262092cdd6308cfb17a73949bf7fff3bf77,FOUND
C:\Users\Admin\Desktop\research_clean\tools\extract_git_result_artifacts.py,REUSABLE_COMPONENT,,reusable component: extract_git_result_artifacts.py,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/tools/extract_git_result_artifacts.py,11819f17eb29b50415437e75867f1f0dc1b3a3e3c6c01110554b562aeb1a4884,FOUND
C:\Users\Admin\Desktop\research_clean\tools\extract_run_metrics.py,REUSABLE_COMPONENT,,reusable component: extract_run_metrics.py,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/tools/extract_run_metrics.py,5f6501b4b2fcf4ac12a47a361e393b98c8ae3d6d40e75885d465597fffbaa983,FOUND
C:\Users\Admin\Desktop\research_clean\tools\inventory_worktrees.py,REUSABLE_COMPONENT,,reusable component: inventory_worktrees.py,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/tools/inventory_worktrees.py,b6a07822949a499eca893bde6cfb7f81ebeeff829a4cacca1055c6108de71757,FOUND
C:\Users\Admin\Desktop\research_clean\tools\link_code_to_reports.py,REPORT,,report: link_code_to_reports.py,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/tools/link_code_to_reports.py,446728f5750fd404a3efd7722b3b62ae23a748c2d1bbdd57d33761d88a793888,FOUND
C:\Users\Admin\Desktop\research_clean\tools\validate_clean_repo.py,REUSABLE_COMPONENT,,reusable component: validate_clean_repo.py,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/tools/validate_clean_repo.py,ca7a7ea04278a30e67048d38f50f83b3351a69096fc0f210b3ce167348b8fb13,FOUND
C:\Users\Admin\Desktop\research_clean\tools\verify_source_unchanged.py,REUSABLE_COMPONENT,,reusable component: verify_source_unchanged.py,C:/Users/Admin/Desktop/research_clean,e39a15807b1d82b2160cd7e451ade3bfa3bd150e,NO,research/reconstruction/tools/verify_source_unchanged.py,2a66ef0985aa9b851d0313911744951cbbdcc9fa5418d922227fffcfc230ffd0,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\_ex1.py,REUSABLE_COMPONENT,,reusable component: _ex1.py,,,NO,research/submission_geometry/_ex1.py,c86f6f2c2b359bb5b92eeda910e06a7b9dcec860ef1116def6c0305facff9850,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\_ex10.py,REUSABLE_COMPONENT,,reusable component: _ex10.py,,,NO,research/submission_geometry/_ex10.py,17a520933a9a84bedec69131ae84f459ba5599835c1418d7078afb65fba0f951,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\_ex11.py,REUSABLE_COMPONENT,,reusable component: _ex11.py,,,NO,research/submission_geometry/_ex11.py,cb1d6aebe607183a98482640d2224ad01476a3840c765d89ce68d8768182c615,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\_ex12.py,REUSABLE_COMPONENT,,reusable component: _ex12.py,,,NO,research/submission_geometry/_ex12.py,8df01fa39e0dfc5839a2c6b75a197ecd4a9c0ea38931700a7dfa515126ac3eb0,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\_ex13.py,REUSABLE_COMPONENT,,reusable component: _ex13.py,,,NO,research/submission_geometry/_ex13.py,ff3e605bf24b53c5b6673b52aadc8e33329f8c6a7f3a5999a3fcc3c99e722b01,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\_ex14.py,REUSABLE_COMPONENT,,reusable component: _ex14.py,,,NO,research/submission_geometry/_ex14.py,3a66ab5015b154d23809c8c24f0fe98da0bc2d30b2bbae14b2ba91aace611b65,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\_ex15.py,REUSABLE_COMPONENT,,reusable component: _ex15.py,,,NO,research/submission_geometry/_ex15.py,58f7a9ab9a17f11e3519e5844d42c343b6094419ff814bf17aaf1c8f32458ede,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\_ex16.py,REUSABLE_COMPONENT,,reusable component: _ex16.py,,,NO,research/submission_geometry/_ex16.py,c399cee5ae63a312b6b2bb5d2ef67b7b0aad77b06bc251aa153f622531984af4,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\_ex17.py,REUSABLE_COMPONENT,,reusable component: _ex17.py,,,NO,research/submission_geometry/_ex17.py,c8a610a9082d80f3581d7552fe2b05a661584fc93cb23927dbd276440965f9d9,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\_ex2.py,REUSABLE_COMPONENT,,reusable component: _ex2.py,,,NO,research/submission_geometry/_ex2.py,9292693c42f5787ce21183d6f761c0790ea6df407b475a2fc1de10d46fa41d38,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\_ex3.py,REUSABLE_COMPONENT,,reusable component: _ex3.py,,,NO,research/submission_geometry/_ex3.py,ca8ccaab045ad7bccbc261f0b4846bcc6bd64708605af84f8854afe2ba477fcc,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\_ex4.py,REUSABLE_COMPONENT,,reusable component: _ex4.py,,,NO,research/submission_geometry/_ex4.py,783d9a4ff731c6c9afed8a79563c9a55744e4abdebf39cb8cc13e0d95dc01c4a,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\_ex5.py,REUSABLE_COMPONENT,,reusable component: _ex5.py,,,NO,research/submission_geometry/_ex5.py,aa0eee19a860e49dcd96706892dea8fc5a4689aeb649dd1568377dd4d511518b,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\_ex6.py,REUSABLE_COMPONENT,,reusable component: _ex6.py,,,NO,research/submission_geometry/_ex6.py,5f3aafffddf7eaf1e948cc805aeb81cdfe34091aa31b22d05b911ca0ab231d85,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\_ex7.py,REUSABLE_COMPONENT,,reusable component: _ex7.py,,,NO,research/submission_geometry/_ex7.py,cd580f521ce3dcec95ebbecca13131a5874f11902b2de3f2855f919e7b42b3e0,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\_ex8.py,REUSABLE_COMPONENT,,reusable component: _ex8.py,,,NO,research/submission_geometry/_ex8.py,08fa6fd7c299ac74788b12439c58ec7f90cc0c4e30e2a4cd4312c8c6e7755208,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\_ex9.py,REUSABLE_COMPONENT,,reusable component: _ex9.py,,,NO,research/submission_geometry/_ex9.py,9a1b4c980ac2ff8832fffc1b0247d5fe10ef7fa85e013a06e9fcd4c455406713,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\current_best\SUBMIT_v2_shrunk.csv,LEGACY,,legacy: SUBMIT_v2_shrunk.csv,,,NO,research/submission_geometry/current_best/SUBMIT_v2_shrunk.csv,50f8d11dca25c782d42f66ebd46ba50a71a533188ca5f20bad4178cb005b74aa,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\01_CURRENT_STATE.md,REPORT,,report: 01_CURRENT_STATE.md,,,NO,research/submission_geometry/gpt_pro_research_packet/01_CURRENT_STATE.md,bf221dac11b1bce2904f01b016b127edb987a9f1ad9f2aee21ca692d55627ed9,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\02_EXPERIMENT_REGISTRY.csv,UNKNOWN,,unknown: 02_EXPERIMENT_REGISTRY.csv,,,NO,research/submission_geometry/gpt_pro_research_packet/02_EXPERIMENT_REGISTRY.csv,48afb34de688ecde384a713c977a90e8d1dc35654ab9c2d2bad685b00c4cac2f,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\03_LEADERBOARD_TIMELINE.csv,UNKNOWN,,unknown: 03_LEADERBOARD_TIMELINE.csv,,,NO,research/submission_geometry/gpt_pro_research_packet/03_LEADERBOARD_TIMELINE.csv,cb12f7958021ce708cafbe85e5a80d97f7e78cfa1ce28304f0b2b961ab56cd10,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\04_PROGRESS_ATTRIBUTION.md,REPORT,,report: 04_PROGRESS_ATTRIBUTION.md,,,NO,research/submission_geometry/gpt_pro_research_packet/04_PROGRESS_ATTRIBUTION.md,163b0329fdb39499f6de90ebf786eac46181e3a6ddf4500c01c9bdbcf1843309,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\05_OOF_INVENTORY.csv,OOF,,oof: 05_OOF_INVENTORY.csv,,,NO,EXTERNAL_ONLY (documented in inventory),56861993a60b97ab50ba5fafa05c954f9247335cc31e130bf73dbc908f141135,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\06_ALIGNED_OOF.parquet,OOF,,oof: 06_ALIGNED_OOF.parquet,,,NO,EXTERNAL_ONLY (documented in inventory),7e64510b4c019ddcded125ba356517eeb2e31c32ecc11c856581f0c632c2de3f,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\06_ALIGNED_OOF_COLUMNS.md,OOF,,oof: 06_ALIGNED_OOF_COLUMNS.md,,,NO,EXTERNAL_ONLY (documented in inventory),bd7cee69adf95ce2cd660fdde00dfdf100744d4a58bf317130a9da2c1240e530,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\07_ALIGNED_TEST.parquet,TEST_PREDICTION,,test prediction: 07_ALIGNED_TEST.parquet,,,NO,EXTERNAL_ONLY (documented in inventory),d466eed2f649d51fc37a93e63d19f8f0c7a72d3e373d43c77085d8f55c112e2c,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\07_ALIGNED_TEST_COLUMNS.md,REPORT,,report: 07_ALIGNED_TEST_COLUMNS.md,,,NO,research/submission_geometry/gpt_pro_research_packet/07_ALIGNED_TEST_COLUMNS.md,7c08d8f2aa6f0050a68b1c840975ab63a694cff41d0a411caf47f7660eba82d6,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\08_PREDICTION_DIVERSITY.csv,UNKNOWN,,unknown: 08_PREDICTION_DIVERSITY.csv,,,NO,research/submission_geometry/gpt_pro_research_packet/08_PREDICTION_DIVERSITY.csv,521a7bac8676134b900d5b5c7b63f2db8c0256ceff7b465b30471f92ec5ce744,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\09_RECENCY_OCCURRENCE_EVIDENCE.md,REPORT,,report: 09_RECENCY_OCCURRENCE_EVIDENCE.md,,,NO,research/submission_geometry/gpt_pro_research_packet/09_RECENCY_OCCURRENCE_EVIDENCE.md,d91e222020128ffb115e2dd8960dca9c813e67e27a2168a1259a949ea6099fe2,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\10_HURDLE_VARIANCE_EVIDENCE.md,REPORT,,report: 10_HURDLE_VARIANCE_EVIDENCE.md,,,NO,research/submission_geometry/gpt_pro_research_packet/10_HURDLE_VARIANCE_EVIDENCE.md,de2e5a867442661ee2cdda709566724dc284b3d9de2eef9bca44ac465c18a2c5,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\11_RANK_COHORT_EVIDENCE.md,REPORT,,report: 11_RANK_COHORT_EVIDENCE.md,,,NO,research/submission_geometry/gpt_pro_research_packet/11_RANK_COHORT_EVIDENCE.md,1a418be31504507df7d5783ec0509dd51394ea0fc9ddeab9aef73b7baef28eac,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\12_ERROR_EVIDENCE.md,REPORT,,report: 12_ERROR_EVIDENCE.md,,,NO,research/submission_geometry/gpt_pro_research_packet/12_ERROR_EVIDENCE.md,468d63fc72b3e131961a690d0006354707d13ac191661cb09bcc3184f75bbb51,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\13_SUBMISSION_GEOMETRY.md,REPORT,,report: 13_SUBMISSION_GEOMETRY.md,,,NO,research/submission_geometry/gpt_pro_research_packet/13_SUBMISSION_GEOMETRY.md,71a90ea301e5e2df6619909d4afa859b085e35762b6471ccf6b05bfff28c6c18,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\14_RESOURCES.md,REPORT,,report: 14_RESOURCES.md,,,NO,research/submission_geometry/gpt_pro_research_packet/14_RESOURCES.md,5ad52c6f749315c00765f97d55e216d0e1710dc0025b4453260b417c091f37f7,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\15_VALIDATION_PROTOCOL.md,REPORT,,report: 15_VALIDATION_PROTOCOL.md,,,NO,research/submission_geometry/gpt_pro_research_packet/15_VALIDATION_PROTOCOL.md,bd434a892b90937bfbbd64398d3e9d971a3286a3f6eab35bbd6e45be16680e2d,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\16_DO_NOT_REPEAT.md,REPORT,,report: 16_DO_NOT_REPEAT.md,,,NO,research/submission_geometry/gpt_pro_research_packet/16_DO_NOT_REPEAT.md,44b9fec09c31e34e22a7572ae728444c81c9ecc7d46eb73f3c6ced63fd600652,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\_build_packet.py,REUSABLE_COMPONENT,,reusable component: _build_packet.py,,,NO,research/submission_geometry/gpt_pro_research_packet/_build_packet.py,8df89280c88369eb94e7950d6833e16a12fb8ffa0d11b99ac3517693489e7670,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\_validate_csvs.mjs,REUSABLE_COMPONENT,,reusable component: _validate_csvs.mjs,,,NO,research/submission_geometry/gpt_pro_research_packet/_validate_csvs.mjs,7c37e5abd02551a9ac8a2538b0a905198faef828ab97f2161b892cc930081517,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\GPT_PRO_START_HERE.md,REPORT,,report: GPT_PRO_START_HERE.md,,,NO,research/submission_geometry/gpt_pro_research_packet/GPT_PRO_START_HERE.md,8665ff7692bd192121f441278b12c99c5f3b07cc20793c7436ccbd5764839619,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\gpt_pro_research_packet\UPLOAD_TO_GPT_PRO.txt,UNKNOWN,,unknown: UPLOAD_TO_GPT_PRO.txt,,,NO,research/submission_geometry/gpt_pro_research_packet/UPLOAD_TO_GPT_PRO.txt,b424030addba6b36a9ecfc7f68e6a8b3ff42a6044189aec857873672388242e7,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\submission_geometry_research\reference\reasoning_log.md,REPORT,,report: reasoning_log.md,,,NO,research/submission_geometry/reference/reasoning_log.md,0685051535216a563a82f6cd2bf551d2c855d556cb4a99c51ec600dfe81bad6d,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\_dedup.py,REUSABLE_COMPONENT,,reusable component: _dedup.py,,,NO,research/submission_geometry/submission_geometry/_dedup.py,db1b3baac33f11b611ab644f77f93dfaff077e1813ccb3ff51bd91b3b8902028,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\_load.py,REUSABLE_COMPONENT,,reusable component: _load.py,,,NO,research/submission_geometry/submission_geometry/_load.py,8beb8e581ae77fbdce0d73a5380e78751c8c1724510a75119309ad6a0a6f950d,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\backtest.py,REUSABLE_COMPONENT,,reusable component: backtest.py,,,NO,research/submission_geometry/submission_geometry/backtest.py,84d7575e043c6437291a54a81629641a2f14a661c45cb1537d8edc06c1fa6800,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\build_all_candidates.py,REUSABLE_COMPONENT,,reusable component: build_all_candidates.py,,,NO,research/submission_geometry/submission_geometry/build_all_candidates.py,782d5132ed9e579fb30143dc583b76c290c8238d07ef163f5ddedce5e4f0b8c2,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\build_candidates.py,REUSABLE_COMPONENT,,reusable component: build_candidates.py,,,NO,research/submission_geometry/submission_geometry/build_candidates.py,3fcb7b907406147e78e8757ec40b9654f45cd250dc4b5dc0dbcf368903f00f51,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\build_SUBMIT_NEXT_BEST.py,FINAL_PIPELINE,,final pipeline: build_SUBMIT_NEXT_BEST.py,,,NO,research/submission_geometry/submission_geometry/build_SUBMIT_NEXT_BEST.py,38d10775ec9ed1ffee5dc1509f4fb54b3cb0d00ce8b3a1d7c7ea35408a4e5a3b,FOUND
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\cache\cand_ebavg.npz,UNKNOWN,,unknown: cand_ebavg.npz,,,NO,research/submission_geometry/submission_geometry/cache/cand_ebavg.npz,1970546ce6ea3a8c9bb5b2f6b635b4697d88fb2803ce4dc79fe59a54299b7287,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\cache\candidates_summary.csv,UNKNOWN,,unknown: candidates_summary.csv,,,NO,research/submission_geometry/submission_geometry/cache/candidates_summary.csv,d8ed37a2b991bfdbbbdd5b44edd605d61cb207f56922f422e03c9fb2a773ab1b,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\cache\dirfit.npz,UNKNOWN,,unknown: dirfit.npz,,,NO,research/submission_geometry/submission_geometry/cache/dirfit.npz,c51cbf5b898e73e8edd26bc15328596d4474377e81fb4f12f64a13842bc801d6,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\cache\eb.npz,UNKNOWN,,unknown: eb.npz,,,NO,research/submission_geometry/submission_geometry/cache/eb.npz,60b9b634491e574f92e709ec208742cd12b8b2d197dcde0ee6d8a7b58f5e9f74,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\cache\extra.npz,UNKNOWN,,unknown: extra.npz,,,NO,research/submission_geometry/submission_geometry/cache/extra.npz,9bc7739eed1078c8955ba59338ba37421671942d9e85453acc0b589a8f5c0679,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\cache\final.npz,UNKNOWN,,unknown: final.npz,,,NO,research/submission_geometry/submission_geometry/cache/final.npz,46472a29f9df89804a286d1ac6e94eb0846064071d033f098c34461877e0a024,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\cache\final_cands.npz,UNKNOWN,,unknown: final_cands.npz,,,NO,research/submission_geometry/submission_geometry/cache/final_cands.npz,c53576333d91e2987e5b1f1467e938bb4aeed7ac63a663feb5b0882039f0de15,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\cache\freeze_v2.json,UNKNOWN,,unknown: freeze_v2.json,,,NO,research/submission_geometry/submission_geometry/cache/freeze_v2.json,00cac98edb872a9dea7ebed3c989863c8a4228d3d2a44554a5691634fecf930a,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\cache\loo_backtest.csv,UNKNOWN,,unknown: loo_backtest.csv,,,NO,research/submission_geometry/submission_geometry/cache/loo_backtest.csv,1693515fd79b65a0994a83d1bd700d5e2b3d986093c995817c39145ade893b95,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\cache\next_best_checks.json,UNKNOWN,,unknown: next_best_checks.json,,,NO,research/submission_geometry/submission_geometry/cache/next_best_checks.json,e3a4b18472eb06695c9381682450311a68c17e2c8fb7764c14e2716deac57372,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\cache\recovered_w.npz,UNKNOWN,,unknown: recovered_w.npz,,,NO,research/submission_geometry/submission_geometry/cache/recovered_w.npz,697b8c8155cdbd81adf2294dc5a55d0c83c75ba882bf7a3ac149ef278ff4e279,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\cache\Z.npz,UNKNOWN,,unknown: Z.npz,,,NO,research/submission_geometry/submission_geometry/cache/Z.npz,443e80472f321e796faccfe0e9ea6954653397eb74311e7abef7471ea3064dfe,EXTERNAL_LARGE
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\cache\Z_meta.json,UNKNOWN,,unknown: Z_meta.json,,,NO,research/submission_geometry/submission_geometry/cache/Z_meta.json,238cf6a1d7b2f5625de1fa06faa6ef7a35906d256cdfc72da1f967a12570d80d,PROVENANCE_INCOMPLETE
C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\CANDIDATE_A_conservative.csv,UNKNOWN,,unknown: CANDIDATE_A_conservative.csv,,,NO,research/submission_geometry/submission_geometry/CANDIDATE_A_conservative.csv,6872ea511523e4f5eb274d3afc73790fe853781a44c61f8fc17a6885526282bc,PROVENANCE_INCOMPLETE
